%MatrixMarket matrix coordinate pattern symmetric 
2113 2113 6632
2493 695 407 5 3
2494 750 407 2 9
2495 789 407 14 7
2496 806 407 14 9
2497 825 407 19 3
2498 849 407 3 2
2499 1023 407 1 8
2500 1027 407 3 2
2501 1244 407 23 2
2502 1304 407 2 5
2503 1512 407 16 2
2504 1581 407 23 4
2505 1779 407 8 3
2506 1816 407 25 3
2507 1829 407 6 5
2508 1871 407 12 7
2509 1888 407 13 4
2510 1935 407 12 10
2511 1949 407 3 10
2512 440 408 4 5
2513 774 408 21 3
2514 895 408 12 6
2515 992 408 9 9
2516 1816 408 13 2
2517 1849 408 21 7
2518 533 409 19 9
2519 545 409 11 5
2520 1927 409 1 8
2521 799 410 6 5
2522 995 410 25 10
2523 1232 410 23 2
2524 1290 410 22 5
2525 1424 410 3 6
2526 1444 410 17 5
2527 1809 410 24 10
2528 1835 410 18 4
2529 1931 410 24 4
2530 556 411 20 1
2531 2044 411 21 9
2532 638 412 20 4
2533 653 413 2 4
2534 1026 413 25 3
2535 1175 413 1 3
2536 1665 413 21 9
2537 1807 413 16 4
2538 1979 413 8 6
2539 2031 413 21 3
2540 1282 415 12 7
2541 1152 416 17 7
2542 1807 416 20 2
2543 541 417 22 8
2544 636 417 22 6
2545 742 417 10 8
2546 988 417 1 9
2547 1436 417 11 1
2548 1818 417 1 4
2549 1824 417 7 10
2550 1883 417 15 10
2551 470 419 20 4
2552 582 419 22 2
2553 604 419 2 7
2554 618 419 19 9
2555 653 419 25 9
2556 655 419 1 2
2557 1026 419 9 9
2558 1053 419 21 3
2559 1175 419 19 2
2560 1195 419 17 6
2561 1403 419 3 10
2562 1506 419 2 2
2563 1645 419 17 8
2564 1665 419 5 8
2565 1807 419 16 3
2566 1820 419 4 3
2567 1825 419 2 5
2568 1876 419 8 4
2569 1962 419 15 6
2570 1979 419 22 5
2571 2031 419 11 9
2572 2088 419 11 7
2573 618 420 17 6
2574 646 420 17 7
2575 1214 420 1 10
2576 1543 420 11 8
2577 1807 420 19 3
2578 1961 420 1 8
2579 1504 421 13 3
2580 471 422 23 9
2581 494 422 20 6
2582 609 422 17 6
2583 739 422 1 5
2584 750 422 21 8
2585 984 422 3 9
2586 1030 422 17 5
2587 1070 422 9 10
2588 1377 422 21 4
2589 1399 422 9 8
2590 1567 422 25 5
2591 1807 422 22 4
2592 707 423 7 6
2593 825 423 19 2
2594 1033 423 9 2
2595 1195 423 2 10
2596 1300 423 16 6
2597 1475 423 3 10
2598 1499 423 5 1
2599 1639 423 4 5
2600 2007 423 7 10
2601 2015 423 17 10
2602 1642 424 23 7
2603 486 425 1 2
2604 1012 425 3 1
2605 1349 426 18 8
2606 1362 426 7 3
2607 1882 426 20 3
2608 429 427 12 4
2609 774 427 14 3
2610 1816 427 1 9
2611 1991 427 16 5
2612 463 428 2 7
2613 482 428 24 7
2614 556 428 8 3
2615 622 428 18 8
2616 697 428 2 7
2617 716 428 22 10
2618 967 428 10 5
2619 991 428 2 2
2620 1143 428 4 1
2621 1311 428 2 5
2622 1449 428 18 3
2623 1559 428 3 8
2624 1565 428 24 5
2625 1726 428 20 9
2626 1809 428 10 5
2627 2044 428 8 4
2628 2096 428 14 1
2629 974 429 10 7
2630 810 430 2 9
2631 851 430 14 8
2632 1042 430 10 2
2633 1065 430 24 10
2634 1177 430 14 9
2635 677 431 4 5
2636 1026 432 4 2
2637 1175 432 19 2
2638 1665 432 10 6
2639 1876 432 1 2
2640 2031 432 19 3
2641 463 433 22 1
2642 542 433 14 3
2643 1476 433 5 4
2644 1894 433 6 4
2645 1227 434 24 8
2646 1430 434 25 1
2647 646 435 13 3
2648 981 435 17 10
2649 1205 435 17 9
2650 1289 435 8 2
2651 1849 435 25 6
2652 721 436 23 9
2653 1232 436 14 3
2654 621 437 7 9
2655 1349 437 7 2
2656 1517 437 22 1
2657 1706 437 12 2
2658 1882 437 10 2
2659 2027 437 25 1
2660 1344 438 19 5
2661 1947 438 5 3
2662 1145 439 20 6
2663 774 440 17 8
2664 895 440 12 6
2665 901 440 14 7
2666 969 440 19 9
2667 1012 440 5 8
2668 1035 440 8 7
2669 1045 440 6 1
2670 1066 440 22 10
2671 1183 440 21 9
2672 1544 440 3 5
2673 1617 440 20 2
2674 1752 440 7 4
2675 1788 440 15 4
2676 1816 440 13 5
2677 1849 440 9 9
2678 503 441 19 9
2679 633 442 2 1
2680 1488 442 23 5
2681 1938 442 21 1
2682 660 443 12 1
2683 741 443 21 7
2684 1609 443 11 3
2685 2031 443 14 2
2686 711 444 21 4
2687 1558 444 25 9
2688 1737 444 7 10
2689 913 445 7 6
2690 1030 445 17 7
2691 1736 445 7 2
2692 1775 445 18 10
2693 648 446 21 9
2694 759 446 8 5
2695 951 446 23 5
2696 1164 446 12 10
2697 1205 446 12 8
2698 1543 446 22 5
2699 1792 446 2 5
2700 1811 446 18 10
2701 1668 447 4 10
2702 1958 447 8 7
2703 958 448 3 5
2704 849 449 16 9
2705 976 449 11 3
2706 1313 449 2 10
2707 1351 449 18 2
2708 1823 449 4 8
2709 1862 449 8 5
2710 2096 449 3 1
2711 510 450 12 5
2712 1252 451 23 5
2713 1844 451 10 5
2714 1080 452 24 1
2715 600 453 18 5
2716 814 453 18 6
2717 820 453 15 1
2718 879 453 10 4
2719 1134 453 14 9
2720 1281 453 6 6
2721 2071 453 20 4
2722 1112 454 3 6
2723 596 455 5 3
2724 1672 455 23 8
2725 863 456 10 1
2726 1026 456 12 3
2727 1175 456 3 10
2728 2031 456 13 4
2729 818 457 14 4
2730 1655 457 7 6
2731 1694 457 25 5
2732 1926 457 16 1
2733 1325 458 14 5
2734 528 459 2 10
2735 1544 459 25 6
2736 1592 459 23 2
2737 1782 459 18 4
2738 1911 460 24 10
2739 463 461 22 4
2740 620 461 11 1
2741 697 461 17 3
2742 726 461 24 1
2743 760 461 24 9
2744 834 461 25 5
2745 929 461 2 5
2746 1166 461 4 5
2747 1295 461 5 7
2748 1374 461 14 8
2749 1453 461 11 9
2750 1693 461 3 4
2751 1730 461 3 2
2752 1224 462 20 8
2753 482 463 11 2
2754 483 463 19 5
2755 485 463 7 4
2756 542 463 23 3
2757 556 463 21 9
2758 663 463 18 4
2759 697 463 18 6
2760 714 463 10 3
2761 721 463 15 6
2762 732 463 12 10
2763 749 463 6 10
2764 929 463 16 1
2765 984 463 13 7
2766 991 463 20 4
2767 1011 463 19 4
2768 1080 463 24 6
2769 1166 463 10 10
2770 1219 463 4 7
2771 1225 463 4 10
2772 1291 463 25 5
2773 1300 463 21 3
2774 1311 463 10 1
2775 1446 463 19 6
2776 1453 463 24 8
2777 1517 463 23 6
2778 1574 463 6 8
2779 1649 463 25 3
2780 1680 463 1 4
2781 1706 463 11 1
2782 1715 463 6 6
2783 1726 463 11 5
2784 1730 463 17 2
2785 1809 463 16 8
2786 1821 463 7 2
2787 1856 463 14 8
2788 1889 463 12 9
2789 1907 463 7 7
2790 1911 463 7 2
2791 1943 463 12 7
2792 1947 463 2 4
2793 2044 463 23 4
2794 2071 463 19 8
2795 2096 463 18 5
2796 693 464 1 5
2797 1247 464 20 2
2798 697 465 24 5
2799 847 465 21 2
2800 591 466 23 4
2801 1141 466 21 1
2802 1988 467 5 3
2803 2051 467 8 8
2804 641 468 11 8
2805 664 468 7 9
2806 1308 468 7 5
2807 1494 468 17 6
2808 1590 469 9 9
2809 1026 470 18 1
2810 1175 470 16 10
2811 1979 470 23 4
2812 2031 470 2 3
2813 494 471 24 7
2814 517 471 7 8
2815 609 471 9 2
2816 684 471 12 1
2817 739 471 5 1
2818 768 471 20 5
2819 852 471 9 6
2820 984 471 19 2
2821 1030 471 11 9
2822 1106 471 5 4
2823 1292 471 4 9
2824 1377 471 15 6
2825 1381 471 8 10
2826 1399 471 10 2
2827 1442 471 3 7
2828 1567 471 25 8
2829 1650 471 8 1
2830 1807 471 25 1
2831 1939 471 16 9
2832 1996 471 23 3
2833 514 473 8 10
2834 1860 473 25 10
2835 546 474 14 10
2836 988 474 12 4
2837 1824 474 22 2
2838 2034 474 25 10
2839 515 475 18 4
2840 583 475 10 2
2841 618 475 24 1
2842 1024 475 11 6
2843 1105 475 11 7
2844 1327 475 8 4
2845 1355 475 5 1
2846 1443 475 3 4
2847 1487 475 6 6
2848 1737 475 9 7
2849 1889 475 22 8
2850 1951 475 10 4
2851 2082 475 17 7
2852 1559 476 25 2
2853 1126 477 11 10
2854 564 478 9 8
2855 624 478 23 1
2856 1078 478 25 2
2857 1308 478 19 2
2858 1345 478 19 6
2859 1494 478 21 4
2860 1553 479 18 7
2861 560 480 23 8
2862 874 480 16 10
2863 1639 480 22 2
2864 611 481 17 2
2865 1245 481 3 1
2866 1255 481 16 5
2867 1488 481 20 4
2868 1939 481 5 7
2869 556 482 15 9
2870 656 482 10 6
2871 697 482 14 8
2872 956 482 10 10
2873 991 482 25 9
2874 1291 482 15 5
2875 1311 482 1 8
2876 1351 482 13 5
2877 1449 482 4 3
2878 1726 482 15 10
2879 1809 482 15 7
2880 2044 482 5 5
2881 697 483 22 3
2882 929 483 19 1
2883 1080 483 23 2
2884 1166 483 14 7
2885 1453 483 21 9
2886 1730 483 11 8
2887 1735 483 25 9
2888 558 484 23 4
2889 1044 484 21 4
2890 1121 484 10 1
2891 490 485 25 9
2892 860 485 4 3
2893 737 486 16 9
2894 851 486 13 10
2895 957 486 8 3
2896 1012 486 23 8
2897 1461 486 25 3
2898 1544 486 6 6
2899 1816 486 1 9
2900 1553 487 21 4
2901 686 488 8 4
2902 1382 488 16 10
2903 1785 488 8 9
2904 613 489 8 8
2905 640 489 21 5
2906 1173 489 23 9
2907 1209 489 10 4
2908 1256 489 25 6
2909 1749 489 15 3
2910 860 490 9 8
2911 1487 490 19 8
2912 494 492 1 9
2913 1950 492 11 10
2914 517 494 16 2
2915 609 494 8 3
2916 656 494 12 10
2917 739 494 14 10
2918 750 494 4 3
2919 817 494 20 3
2920 836 494 4 5
2921 984 494 11 5
2922 1030 494 25 8
2923 1106 494 1 6
2924 1121 494 6 3
2925 1139 494 6 6
2926 1292 494 9 7
2927 1309 494 23 6
2928 1364 494 5 8
2929 1377 494 20 2
2930 1399 494 8 10
2931 1442 494 14 4
2932 1567 494 6 8
2933 1650 494 11 4
2934 1719 494 14 2
2935 1731 494 2 7
2936 1769 494 10 1
2937 1779 494 19 8
2938 1807 494 23 1
2939 1810 494 10 10
2940 1939 494 14 5
2941 1996 494 20 2
2942 1291 495 18 3
2943 707 496 21 3
2944 825 496 21 7
2945 864 496 1 5
2946 1033 496 5 10
2947 1195 496 12 4
2948 1300 496 2 4
2949 1475 496 18 4
2950 1499 496 23 7
2951 1639 496 13 8
2952 1689 496 25 9
2953 2015 496 7 8
2954 1133 497 24 4
2955 1345 497 20 3
2956 774 499 12 9
2957 969 499 18 5
2958 992 499 12 6
2959 1035 499 2 8
2960 1045 499 11 6
2961 1066 499 5 3
2962 1788 499 6 1
2963 1804 499 5 3
2964 1816 499 9 10
2965 895 500 21 8
2966 959 501 16 4
2967 1162 501 2 6
2968 1195 501 7 9
2969 593 502 10 4
2970 512 503 20 6
2971 763 504 6 9
2972 895 504 6 5
2973 1206 504 4 6
2974 1362 504 14 8
2975 1495 504 23 1
2976 1817 504 10 8
2977 1224 505 10 10
2978 647 506 3 3
2979 1362 506 7 1
2980 887 509 23 10
2981 738 510 5 8
2982 789 510 7 8
2983 1314 510 4 7
2984 1466 510 19 5
2985 1801 510 22 5
2986 2020 510 12 1
2987 2081 510 13 6
2988 907 511 15 3
2989 663 512 8 7
2990 781 512 20 1
2991 1382 512 8 1
2992 1567 512 23 3
2993 1771 512 15 5
2994 1809 512 23 3
2995 1848 512 9 2
2996 1877 512 24 1
2997 1881 512 16 1
2998 1976 512 18 10
2999 2046 512 3 7
3000 2090 512 20 4
3001 780 513 11 7
3002 843 513 7 4
3003 1226 513 11 2
3004 1925 513 14 2
3005 2061 513 21 9
3006 1860 514 11 5
3007 618 515 9 4
3008 1355 515 11 8
3009 1443 515 6 10
3010 1737 515 10 6
3011 1889 515 16 6
3012 2082 515 2 1
3013 717 516 14 7
3014 1453 516 25 10
3015 609 517 12 3
3016 739 517 18 5
3017 750 517 14 9
3018 984 517 14 5
3019 1030 517 1 2
3020 1377 517 8 4
3021 1399 517 2 3
3022 1401 517 21 10
3023 1567 517 10 10
3024 1807 517 10 8
3025 1450 518 19 8
3026 1666 518 20 3
3027 1005 519 9 1
3028 1019 519 2 2
3029 521 520 15 6
3030 633 520 9 8
3031 1323 520 24 3
3032 1378 520 17 4
3033 1427 520 16 9
3034 1716 520 10 9
3035 1378 521 5 7
3036 1781 521 9 3
3037 539 522 4 8
3038 688 522 24 2
3039 1112 522 19 3
3040 1182 522 6 2
3041 1732 522 3 6
3042 1786 522 13 5
3043 2002 522 17 6
3044 531 523 22 9
3045 585 523 14 5
3046 1945 523 8 2
3047 633 524 5 10
3048 1342 524 17 4
3049 1378 524 21 8
3050 1915 524 17 10
3051 618 525 10 6
3052 1040 525 18 2
3053 1550 525 14 5
3054 1644 525 22 1
3055 827 526 2 3
3056 1165 527 6 1
3057 1027 528 9 6
3058 1448 528 16 6
3059 1524 528 4 2
3060 1514 529 3 10
3061 1767 529 4 5
3062 604 530 15 7
3063 1246 530 11 10
3064 1479 530 21 2
3065 1944 530 9 6
3066 1381 531 15 7
3067 560 532 9 10
3068 1128 532 11 5
3069 1689 532 24 10
3070 547 533 8 4
3071 611 533 22 10
3072 711 533 24 6
3073 1030 533 4 9
3074 1355 533 16 1
3075 1368 533 19 7
3076 1511 533 14 3
3077 1599 533 9 7
3078 1616 533 4 9
3079 1737 533 1 9
3080 711 535 19 10
3081 1027 535 17 7
3082 1030 535 8 6
3083 1302 535 22 5
3084 1653 535 17 2
3085 1659 535 7 7
3086 1865 535 14 8
3087 586 536 3 4
3088 677 537 2 7
3089 933 538 25 8
3090 1806 538 18 2
3091 593 539 18 4
3092 633 539 15 8
3093 688 539 6 1
3094 713 539 2 7
3095 751 539 15 1
3096 1007 539 24 5
3097 1040 539 4 5
3098 1249 539 17 4
3099 1250 539 15 2
3100 1532 539 5 1
3101 1598 539 13 7
3102 1653 539 6 8
3103 1729 539 4 6
3104 2052 539 25 4
3105 1749 540 17 1
3106 1098 541 15 7
3107 608 542 18 8
3108 849 542 11 2
3109 1430 542 11 3
3110 1653 542 4 7
3111 1718 542 9 4
3112 1892 542 4 2
3113 633 543 5 8
3114 1501 544 23 1
3115 1642 544 25 1
3116 1391 545 6 5
3117 1400 545 24 5
3118 1616 545 21 10
3119 557 546 22 8
3120 746 546 21 1
3121 988 546 5 2
3122 1474 546 24 3
3123 1659 546 24 4
3124 1858 546 22 10
3125 714 548 7 7
3126 1011 548 16 2
3127 1382 548 17 6
3128 1536 549 24 2
3129 606 550 13 8
3130 1694 550 9 5
3131 1085 551 11 10
3132 1714 551 3 7
3133 1954 551 16 4
3134 880 552 22 2
3135 1907 552 5 4
3136 1026 553 4 8
3137 1175 553 12 5
3138 1665 553 7 8
3139 1876 553 2 2
3140 1979 553 9 6
3141 2031 553 3 3
3142 1665 555 11 9
3143 1754 555 1 7
3144 1824 555 9 6
3145 2029 555 6 7
3146 592 556 4 2
3147 609 556 21 4
3148 697 556 3 1
3149 709 556 23 6
3150 759 556 12 3
3151 763 556 25 2
3152 895 556 14 4
3153 924 556 12 3
3154 991 556 4 2
3155 1005 556 6 10
3156 1132 556 2 6
3157 1267 556 13 2
3158 1291 556 12 5
3159 1311 556 11 7
3160 1353 556 24 7
3161 1432 556 12 9
3162 1495 556 10 7
3163 1535 556 4 1
3164 1542 556 17 8
3165 1589 556 6 10
3166 1634 556 9 3
3167 1726 556 3 10
3168 1783 556 19 2
3169 1809 556 7 6
3170 1818 556 8 6
3171 2015 556 8 1
3172 2044 556 8 4
3173 2055 556 14 7
3174 2079 556 3 3
3175 2096 556 9 6
3176 746 557 20 9
3177 1034 557 25 6
3178 1573 557 1 7
3179 1900 557 10 2
3180 638 558 12 1
3181 690 558 14 9
3182 1318 558 14 8
3183 1355 558 20 2
3184 1433 558 19 1
3185 1661 558 12 5
3186 1779 558 21 6
3187 1501 559 8 1
3188 695 560 20 4
3189 874 560 3 10
3190 1596 560 8 5
3191 2093 560 23 10
3192 1311 561 15 1
3193 916 563 20 7
3194 1494 564 11 6
3195 860 565 1 4
3196 952 565 5 6
3197 1323 565 14 9
3198 1730 565 14 1
3199 1784 565 1 9
3200 1262 566 5 7
3201 1977 566 11 2
3202 1969 567 8 7
3203 1276 568 20 1
3204 1536 568 18 4
3205 1665 568 2 3
3206 1892 568 18 5
3207 774 569 19 10
3208 851 569 12 10
3209 2007 570 1 10
3210 613 571 24 1
3211 618 572 1 2
3212 1040 572 12 10
3213 1170 572 8 4
3214 1397 572 18 5
3215 1543 572 15 7
3216 1550 572 12 6
3217 1644 572 17 4
3218 1823 573 2 10
3219 1913 573 17 6
3220 797 574 24 5
3221 1535 574 13 1
3222 1542 574 10 4
3223 702 575 4 5
3224 966 575 3 4
3225 1995 575 24 6
3226 760 576 1 1
3227 1387 577 1 7
3228 1389 577 1 4
3229 1976 578 24 6
3230 613 579 4 10
3231 1844 580 5 6
3232 1073 581 16 7
3233 604 582 9 8
3234 1026 582 23 2
3235 1175 582 17 8
3236 1195 582 13 7
3237 1403 582 13 5
3238 1506 582 5 9
3239 1665 582 22 4
3240 1807 582 10 3
3241 1979 582 5 4
3242 2031 582 2 5
3243 879 583 16 2
3244 911 583 7 6
3245 1051 583 5 4
3246 1389 583 5 3
3247 1462 583 13 1
3248 1578 583 15 7
3249 1778 583 12 8
3250 1252 584 23 6
3251 815 585 15 3
3252 1302 585 17 7
3253 1381 585 16 1
3254 1443 585 12 1
3255 1872 585 23 2
3256 1978 585 21 2
3257 635 586 12 2
3258 674 586 21 10
3259 831 586 23 6
3260 839 586 12 5
3261 936 586 9 7
3262 1006 586 3 6
3263 1205 586 5 8
3264 1366 586 8 4
3265 1601 586 12 1
3266 1675 586 20 9
3267 1687 586 3 3
3268 1800 586 9 1
3269 1849 586 9 4
3270 2011 586 4 8
3271 613 587 25 4
3272 640 587 8 10
3273 1098 588 12 7
3274 1795 588 15 5
3275 1818 588 23 7
3276 1353 589 19 6
3277 618 590 12 9
3278 1889 590 12 7
3279 1141 591 5 3
3280 2052 591 23 3
3281 895 592 24 9
3282 1495 592 25 4
3283 1503 592 10 1
3284 1535 592 25 8
3285 1967 592 16 5
3286 2015 592 10 6
3287 634 593 20 7
3288 812 593 13 5
3289 1156 593 3 5
3290 1247 593 2 10
3291 1709 593 2 3
3292 1712 593 16 5
3293 1729 593 4 9
3294 1807 593 5 10
3295 2056 593 13 2
3296 2065 593 10 8
3297 1593 594 8 1
3298 1672 596 6 2
3299 854 597 8 5
3300 2006 597 19 2
3301 857 599 22 3
3302 1021 599 16 3
3303 1202 599 3 8
3304 1842 599 10 5
3305 2031 599 8 8
3306 2085 599 13 9
3307 2088 599 24 10
3308 1296 600 9 2
3309 1482 600 8 8
3310 1518 600 10 6
3311 1777 600 8 6
3312 1080 601 6 10
3313 1543 602 10 1
3314 1792 602 15 9
3315 1994 602 21 6
3316 896 603 10 8
3317 608 604 5 10
3318 653 604 15 9
3319 655 604 15 7
3320 697 604 9 7
3321 763 604 2 2
3322 782 604 12 8
3323 863 604 3 6
3324 899 604 3 7
3325 984 604 24 3
3326 1021 604 17 5
3327 1039 604 9 10
3328 1089 604 12 3
3329 1159 604 18 8
3330 1167 604 20 1
3331 1187 604 17 6
3332 1230 604 17 9
3333 1231 604 17 1
3334 1284 604 5 8
3335 1385 604 1 2
3336 1391 604 25 5
3337 1420 604 4 7
3338 1430 604 25 1
3339 1472 604 20 10
3340 1506 604 11 7
3341 1570 604 24 8
3342 1645 604 22 1
3343 1653 604 4 1
3344 1665 604 4 8
3345 1672 604 17 7
3346 1676 604 5 9
3347 1695 604 3 7
3348 1706 604 24 10
3349 1743 604 8 4
3350 1807 604 17 9
3351 1876 604 10 7
3352 1927 604 20 6
3353 2017 604 25 3
3354 2061 604 8 6
3355 2088 604 23 3
3356 2107 604 22 1
3357 1120 605 2 1
3358 821 606 11 2
3359 1803 607 23 5
3360 613 608 10 6
3361 618 608 11 4
3362 657 608 11 2
3363 697 608 6 9
3364 802 608 14 8
3365 860 608 15 2
3366 1162 608 13 10
3367 1202 608 5 10
3368 1210 608 2 6
3369 1430 608 20 1
3370 1508 608 20 2
3371 1556 608 4 6
3372 1653 608 17 1
3373 1665 608 17 1
3374 1729 608 3 2
3375 1807 608 7 7
3376 1891 608 15 4
3377 1976 608 19 2
3378 639 609 17 8
3379 656 609 13 9
3380 739 609 9 5
3381 750 609 11 8
3382 965 609 17 10
3383 984 609 1 8
3384 1019 609 2 7
3385 1030 609 16 10
3386 1106 609 12 2
3387 1110 609 8 9
3388 1171 609 14 5
3389 1292 609 15 4
3390 1309 609 7 2
3391 1364 609 9 5
3392 1377 609 16 9
3393 1399 609 14 9
3394 1442 609 11 4
3395 1470 609 19 5
3396 1495 609 1 7
3397 1535 609 8 4
3398 1567 609 16 7
3399 1589 609 8 10
3400 1650 609 4 5
3401 1719 609 22 2
3402 1731 609 20 10
3403 1769 609 14 1
3404 1807 609 15 7
3405 1810 609 2 1
3406 1939 609 13 7
3407 1967 609 7 9
3408 1996 609 8 6
3409 1544 610 2 3
3410 711 611 25 4
3411 913 611 17 5
3412 1030 611 10 4
3413 1302 611 19 9
3414 1524 611 16 4
3415 1737 611 10 5
3416 2009 611 7 1
3417 657 612 18 5
3418 1807 612 6 8
3419 618 613 13 4
3420 646 613 17 8
3421 697 613 11 9
3422 729 613 11 5
3423 860 613 8 4
3424 889 613 10 2
3425 994 613 25 2
3426 1004 613 24 5
3427 1014 613 18 6
3428 1063 613 15 9
3429 1104 613 15 3
3430 1173 613 18 5
3431 1209 613 15 9
3432 1256 613 24 4
3433 1266 613 14 9
3434 1345 613 21 7
3435 1346 613 11 7
3436 1359 613 7 1
3437 1430 613 16 6
3438 1462 613 22 6
3439 1465 613 17 2
3440 1494 613 7 8
3441 1537 613 8 4
3442 1543 613 6 7
3443 1653 613 16 4
3444 1665 613 23 9
3445 1702 613 1 6
3446 1706 613 5 6
3447 1718 613 11 3
3448 1749 613 5 8
3449 1776 613 2 1
3450 1789 613 19 3
3451 1807 613 11 5
3452 1849 613 24 10
3453 1870 613 3 8
3454 1885 613 7 7
3455 1891 613 4 7
3456 1904 613 2 3
3457 2037 613 10 1
3458 2064 613 4 9
3459 2092 613 1 8
3460 625 614 8 9
3461 688 614 25 7
3462 764 615 14 7
3463 647 616 1 1
3464 1263 616 23 7
3465 653 618 5 4
3466 655 618 18 8
3467 672 618 1 6
3468 697 618 10 10
3469 734 618 16 3
3470 776 618 12 8
3471 816 618 6 10
3472 819 618 6 1
3473 841 618 15 3
3474 856 618 6 5
3475 860 618 8 1
3476 863 618 10 1
3477 872 618 7 9
3478 873 618 18 7
3479 887 618 12 5
3480 888 618 4 2
3481 899 618 19 9
3482 942 618 19 3
3483 1015 618 17 10
3484 1021 618 7 9
3485 1039 618 7 6
3486 1040 618 23 7
3487 1089 618 25 8
3488 1105 618 21 10
3489 1133 618 8 9
3490 1159 618 22 3
3491 1162 618 16 5
3492 1165 618 8 6
3493 1184 618 15 4
3494 1202 618 18 9
3495 1221 618 5 6
3496 1231 618 23 3
3497 1233 618 17 1
3498 1284 618 14 7
3499 1308 618 7 8
3500 1322 618 21 2
3501 1327 618 24 9
3502 1355 618 1 8
3503 1359 618 5 5
3504 1385 618 11 8
3505 1420 618 15 4
3506 1430 618 22 3
3507 1443 618 22 1
3508 1472 618 17 2
3509 1486 618 8 9
3510 1494 618 11 4
3511 1506 618 6 9
3512 1517 618 4 7
3513 1550 618 15 10
3514 1557 618 3 2
3515 1570 618 16 5
3516 1571 618 8 2
3517 1644 618 13 9
3518 1645 618 11 7
3519 1653 618 22 8
3520 1660 618 3 1
3521 1665 618 25 9
3522 1737 618 23 9
3523 1746 618 14 5
3524 1794 618 3 7
3525 1799 618 17 2
3526 1807 618 7 3
3527 1826 618 12 2
3528 1839 618 5 3
3529 1876 618 22 1
3530 1889 618 1 2
3531 1891 618 1 10
3532 1898 618 11 2
3533 1951 618 21 10
3534 1952 618 4 5
3535 2017 618 19 10
3536 2061 618 1 10
3537 2076 618 1 10
3538 2082 618 5 7
3539 2088 618 9 3
3540 2107 618 10 4
3541 1252 619 22 2
3542 1844 619 4 2
3543 902 620 18 8
3544 1308 621 24 5
3545 1767 621 13 10
3546 825 623 8 5
3547 1033 623 14 6
3548 1300 623 22 2
3549 1475 623 12 2
3550 1639 623 4 8
3551 2015 623 19 7
3552 1349 624 13 7
3553 1494 624 19 2
3554 688 625 6 4
3555 713 625 3 4
3556 1479 625 9 5
3557 1902 627 3 4
3558 929 628 14 8
3559 1197 629 15 2
3560 926 630 10 2
3561 711 631 21 9
3562 1192 631 10 2
3563 1600 631 3 10
3564 2037 632 22 3
3565 651 633 6 4
3566 702 633 9 2
3567 741 633 10 2
3568 910 633 24 7
3569 925 633 2 6
3570 934 633 16 1
3571 961 633 20 9
3572 963 633 22 4
3573 966 633 10 4
3574 1010 633 7 6
3575 1041 633 18 2
3576 1074 633 4 2
3577 1129 633 9 3
3578 1161 633 23 7
3579 1163 633 13 7
3580 1166 633 14 10
3581 1338 633 15 1
3582 1378 633 10 9
3583 1427 633 24 4
3584 1529 633 22 9
3585 1716 633 1 6
3586 1940 633 16 9
3587 1972 633 17 7
3588 746 636 14 4
3589 789 636 15 9
3590 844 636 13 6
3591 985 636 11 1
3592 1090 636 10 4
3593 755 637 12 8
3594 1353 637 20 4
3595 964 638 6 5
3596 1615 638 10 5
3597 1813 638 20 5
3598 728 640 23 2
3599 842 640 9 4
3600 889 640 18 10
3601 916 640 16 7
3602 994 640 3 6
3603 1465 640 4 2
3604 1682 640 16 8
3605 1702 640 15 10
3606 1749 640 20 1
3607 1904 640 3 8
3608 1908 640 22 7
3609 2052 640 21 1
3610 1519 641 22 6
3611 923 642 11 4
3612 1723 642 1 10
3613 1878 642 22 4
3614 1027 643 4 4
3615 1543 643 15 10
3616 1503 644 23 5
3617 1589 644 6 4
3618 1544 645 5 2
3619 1937 645 2 9
3620 1970 645 21 5
3621 697 646 19 3
3622 859 646 21 10
3623 1543 646 12 2
3624 1635 646 13 7
3625 746 647 12 1
3626 840 647 6 4
3627 1100 647 22 7
3628 1469 647 4 2
3629 1718 647 20 2
3630 851 649 19 10
3631 774 650 16 4
3632 688 651 21 10
3633 689 651 11 4
3634 860 651 17 7
3635 1235 651 23 8
3636 1236 651 13 9
3637 1729 651 19 3
3638 1505 652 10 8
3639 1798 652 24 3
3640 1975 652 17 2
3641 922 653 8 2
3642 1026 653 1 5
3643 1175 653 12 7
3644 1231 653 20 2
3645 1403 653 9 1
3646 1420 653 16 10
3647 1665 653 1 2
3648 1676 653 8 3
3649 1743 653 22 3
3650 1807 653 7 4
3651 2031 653 2 1
3652 999 654 13 2
3653 1377 654 8 3
3654 1026 655 2 2
3655 1175 655 9 4
3656 1403 655 6 3
3657 1665 655 24 10
3658 1807 655 5 3
3659 1825 655 21 3
3660 2031 655 9 10
3661 739 656 24 2
3662 750 656 6 9
3663 984 656 3 9
3664 1030 656 12 9
3665 1377 656 15 6
3666 1399 656 10 4
3667 1567 656 1 2
3668 1807 656 23 2
3669 800 657 8 7
3670 1248 657 21 3
3671 1653 657 2 6
3672 1250 658 9 8
3673 1436 659 8 4
3674 1818 659 21 6
3675 1101 660 18 9
3676 1195 660 3 3
3677 1972 660 19 9
3678 787 661 9 7
3679 836 661 18 6
3680 1503 661 1 5
3681 746 662 25 2
3682 912 663 25 10
3683 1088 663 20 5
3684 1107 663 4 3
3685 1300 663 2 2
