%MatrixMarket matrix coordinate pattern symmetric 
40164 40164 85123
46434 25945 13103 23 4
46435 33873 13103 18 9
46436 19412 13106 4 8
46437 23034 13106 13 8
46438 33257 13106 15 4
46439 30980 13107 22 1
46440 20688 13108 17 3
46441 17089 13109 24 7
46442 31732 13109 20 9
46443 21250 13110 24 1
46444 25644 13110 22 2
46445 33717 13111 10 7
46446 32855 13113 10 8
46447 19412 13114 14 7
46448 20688 13114 7 4
46449 22061 13114 10 7
46450 35972 13114 21 8
46451 37624 13115 6 5
46452 14830 13116 13 9
46453 15553 13118 15 1
46454 30121 13119 24 1
46455 14503 13120 5 2
46456 25644 13121 24 8
46457 14830 13122 14 10
46458 18429 13123 6 9
46459 20688 13123 22 3
46460 27174 13125 20 6
46461 38036 13125 9 7
46462 39135 13125 20 6
46463 17036 13128 15 4
46464 17793 13129 17 7
46465 25945 13129 15 5
46466 14598 13131 7 6
46467 19539 13131 6 8
46468 28065 13131 15 6
46469 20751 13132 23 2
46470 34073 13132 20 6
46471 19830 13133 11 5
46472 20688 13133 23 8
46473 25935 13133 7 3
46474 31001 13133 10 4
46475 32338 13133 25 9
46476 30957 13136 10 9
46477 19179 13137 21 6
46478 20766 13138 9 1
46479 32350 13138 4 4
46480 22640 13139 25 1
46481 29844 13139 19 10
46482 14939 13140 15 1
46483 21679 13140 5 10
46484 37596 13140 7 3
46485 15470 13141 15 1
46486 30352 13141 2 7
46487 13838 13142 1 5
46488 14041 13142 11 8
46489 17126 13142 16 5
46490 21752 13142 25 2
46491 22639 13142 5 8
46492 23158 13142 6 2
46493 28183 13142 22 10
46494 28823 13142 19 9
46495 31732 13142 18 4
46496 34143 13142 4 4
46497 39270 13142 2 4
46498 23034 13143 19 10
46499 33263 13143 12 3
46500 33717 13143 1 2
46501 35972 13143 14 3
46502 37153 13144 15 3
46503 26978 13145 1 1
46504 34416 13146 6 4
46505 15039 13147 4 6
46506 33500 13147 3 8
46507 19341 13148 12 2
46508 21104 13148 12 3
46509 22639 13150 8 5
46510 37439 13150 20 6
46511 20688 13151 24 9
46512 24989 13152 13 7
46513 20507 13153 1 1
46514 21307 13153 21 1
46515 24827 13153 9 2
46516 32302 13153 16 5
46517 30871 13154 17 9
46518 19511 13155 10 7
46519 35972 13155 1 9
46520 19511 13156 5 1
46521 39464 13156 24 9
46522 37318 13157 15 3
46523 21679 13158 3 9
46524 19412 13160 4 1
46525 20688 13160 11 1
46526 26114 13160 23 6
46527 26201 13160 20 4
46528 33263 13160 2 1
46529 35972 13160 9 3
46530 39464 13161 8 8
46531 34803 13163 3 10
46532 35109 13164 19 6
46533 19766 13165 11 4
46534 22061 13165 21 8
46535 37318 13165 2 9
46536 38412 13165 23 1
46537 22576 13166 6 10
46538 21852 13167 10 9
46539 30741 13168 20 2
46540 15470 13169 17 1
46541 37193 13172 15 3
46542 14681 13173 14 6
46543 19412 13175 22 6
46544 23034 13175 17 5
46545 30891 13175 12 4
46546 35972 13175 6 9
46547 33111 13176 9 10
46548 18909 13178 12 4
46549 39058 13178 14 7
46550 39499 13178 22 5
46551 21852 13179 21 4
46552 30891 13179 22 3
46553 33263 13180 19 10
46554 35972 13180 16 9
46555 18151 13181 7 1
46556 33189 13181 19 2
46557 20688 13182 23 7
46558 25644 13183 12 1
46559 31732 13183 6 2
46560 18120 13184 10 1
46561 16250 13185 25 1
46562 29374 13185 9 2
46563 14939 13186 17 9
46564 15995 13186 18 9
46565 16250 13186 5 4
46566 17132 13186 6 3
46567 17732 13186 23 8
46568 21679 13186 13 8
46569 22609 13186 20 6
46570 27676 13186 25 3
46571 30980 13186 22 8
46572 31732 13186 5 7
46573 33650 13186 1 8
46574 35972 13186 2 1
46575 37439 13186 19 3
46576 39464 13186 20 7
46577 36292 13187 6 3
46578 35795 13188 21 10
46579 39195 13188 18 1
46580 22774 13189 24 9
46581 25644 13190 7 1
46582 30980 13190 10 4
46583 24409 13191 11 9
46584 18447 13192 23 2
46585 30433 13193 2 3
46586 23831 13194 24 8
46587 26114 13196 1 7
46588 30891 13196 17 2
46589 35471 13196 4 8
46590 32026 13197 24 7
46591 36263 13197 2 5
46592 17356 13199 19 5
46593 18881 13199 20 6
46594 19430 13199 4 6
46595 19766 13199 25 5
46596 21596 13199 18 1
46597 21965 13199 15 3
46598 22061 13199 21 9
46599 24728 13199 3 7
46600 25549 13199 14 2
46601 31247 13199 18 6
46602 33999 13199 19 5
46603 26408 13200 2 5
46604 21679 13201 17 4
46605 24409 13201 20 6
46606 39463 13201 16 6
46607 13772 13202 15 10
46608 19766 13202 4 9
46609 17433 13203 18 7
46610 30208 13203 9 10
46611 14371 13204 12 1
46612 18664 13204 13 8
46613 20476 13204 15 8
46614 20688 13204 17 5
46615 23890 13204 5 5
46616 24744 13204 12 4
46617 27589 13204 16 8
46618 28135 13204 14 3
46619 28472 13204 4 1
46620 28635 13204 6 6
46621 29885 13204 13 2
46622 30980 13204 2 2
46623 33478 13204 20 6
46624 34123 13204 5 4
46625 34422 13204 19 6
46626 35907 13204 15 8
46627 36315 13204 20 6
46628 36504 13204 11 9
46629 37489 13204 22 10
46630 39041 13204 25 4
46631 37000 13205 10 2
46632 22061 13206 20 4
46633 26114 13206 14 9
46634 30891 13206 1 2
46635 35391 13206 22 1
46636 21852 13207 19 10
46637 27402 13207 20 5
46638 30440 13207 13 9
46639 37834 13207 19 8
46640 19536 13208 22 9
46641 34589 13208 22 6
46642 38253 13209 12 9
46643 30433 13210 8 8
46644 15697 13212 5 6
46645 31732 13214 7 9
46646 26943 13215 24 9
46647 20688 13216 21 4
46648 35776 13217 25 10
46649 37116 13218 19 2
46650 13978 13219 10 9
46651 24740 13219 5 8
46652 22264 13220 18 7
46653 19916 13221 5 3
46654 30741 13222 2 6
46655 24355 13223 22 3
46656 27138 13223 10 10
46657 34059 13223 14 8
46658 35769 13223 1 2
46659 20688 13224 13 10
46660 37856 13224 13 5
46661 23034 13225 19 9
46662 25934 13225 8 4
46663 38853 13225 13 5
46664 31732 13227 23 8
46665 16752 13228 14 4
46666 19766 13228 15 5
46667 34632 13228 6 5
46668 35972 13228 22 10
46669 25602 13230 6 4
46670 25028 13231 21 2
46671 14073 13232 2 4
46672 36219 13232 1 4
46673 20688 13233 15 1
46674 22154 13234 24 3
46675 23214 13235 5 4
46676 30980 13236 21 7
46677 39464 13236 12 9
46678 29559 13238 25 8
46679 30980 13239 7 5
46680 31732 13239 17 8
46681 37204 13239 6 2
46682 33824 13240 21 8
46683 37363 13240 1 6
46684 20688 13241 3 7
46685 21679 13242 14 3
46686 36652 13242 2 1
46687 16250 13243 12 7
46688 32198 13243 11 5
46689 14937 13244 19 8
46690 23963 13245 18 6
46691 39798 13245 25 1
46692 22639 13246 2 8
46693 28015 13247 5 5
46694 16236 13248 3 6
46695 31732 13248 22 7
46696 20468 13249 14 8
46697 33672 13249 6 4
46698 35972 13249 8 6
46699 21679 13250 4 9
46700 39966 13252 15 6
46701 28065 13253 21 7
46702 21679 13254 19 6
46703 39464 13254 7 8
46704 32777 13255 10 7
46705 36187 13255 21 9
46706 18323 13256 10 7
46707 21400 13258 23 6
46708 17036 13259 23 6
46709 27693 13260 16 8
46710 13537 13261 7 1
46711 20558 13262 10 2
46712 21798 13262 14 4
46713 38036 13262 11 9
46714 28679 13263 10 1
46715 35330 13264 4 5
46716 20485 13265 18 3
46717 20558 13266 24 8
46718 33717 13266 21 8
46719 14529 13267 9 2
46720 21798 13267 17 6
46721 39463 13268 5 10
46722 20617 13269 11 10
46723 34722 13269 14 1
46724 22639 13270 21 8
46725 35972 13271 18 4
46726 22061 13272 16 1
46727 23509 13273 14 9
46728 23815 13273 11 8
46729 23439 13274 9 7
46730 21852 13276 16 10
46731 30891 13276 7 1
46732 37856 13277 9 5
46733 14291 13278 20 8
46734 14463 13278 11 4
46735 17086 13278 15 5
46736 19766 13278 10 7
46737 22609 13278 14 7
46738 31451 13278 16 5
46739 26573 13279 15 1
46740 35972 13279 19 2
46741 38375 13279 15 7
46742 30121 13280 16 5
46743 35246 13280 4 9
46744 38024 13282 23 8
46745 29634 13283 20 4
46746 25644 13284 8 4
46747 33717 13284 14 4
46748 18451 13285 13 1
46749 17413 13286 21 5
46750 21694 13286 12 7
46751 20688 13287 21 8
46752 34644 13287 3 5
46753 35972 13287 4 1
46754 30972 13288 9 8
46755 38835 13289 22 9
46756 30980 13291 10 7
46757 31732 13291 17 4
46758 34589 13294 23 3
46759 17732 13296 25 10
46760 21104 13296 22 5
46761 38412 13297 23 2
46762 35579 13298 14 6
46763 13736 13299 25 5
46764 13903 13299 3 8
46765 14306 13299 6 1
46766 14473 13299 17 2
46767 14648 13299 1 10
46768 14814 13299 13 1
46769 14952 13299 8 7
46770 15007 13299 1 6
46771 15197 13299 25 4
46772 15322 13299 16 4
46773 15704 13299 15 5
46774 15853 13299 9 2
46775 16113 13299 2 10
46776 16394 13299 14 10
46777 17045 13299 23 10
46778 17049 13299 16 2
46779 17250 13299 18 9
46780 17896 13299 16 5
46781 18167 13299 7 8
46782 18323 13299 19 9
46783 18360 13299 9 2
46784 18559 13299 16 9
46785 18808 13299 7 10
46786 18985 13299 2 9
46787 19018 13299 1 10
46788 19412 13299 18 6
46789 19622 13299 12 8
46790 20479 13299 1 10
46791 20875 13299 8 1
46792 21529 13299 21 10
46793 21536 13299 11 9
46794 21627 13299 12 10
46795 21636 13299 5 7
46796 21652 13299 6 3
46797 22167 13299 23 10
46798 22393 13299 4 2
46799 22417 13299 10 6
46800 22685 13299 15 10
46801 22878 13299 15 8
46802 22892 13299 5 4
46803 23189 13299 18 2
46804 23289 13299 10 6
46805 23444 13299 4 5
46806 24487 13299 19 10
46807 24758 13299 25 8
46808 24951 13299 15 10
46809 25124 13299 12 3
46810 25219 13299 25 5
46811 25326 13299 7 4
46812 25346 13299 8 10
46813 25962 13299 16 1
46814 26042 13299 13 6
46815 26298 13299 4 10
46816 28235 13299 8 4
46817 28451 13299 18 8
46818 28588 13299 21 9
46819 28645 13299 13 2
46820 29271 13299 8 3
46821 29667 13299 12 8
46822 30855 13299 1 1
46823 30898 13299 15 7
46824 31058 13299 6 3
46825 31441 13299 23 9
46826 31604 13299 19 6
46827 32226 13299 1 2
46828 32665 13299 16 7
46829 33081 13299 7 6
46830 33224 13299 24 9
46831 33330 13299 23 6
46832 33806 13299 10 7
46833 33928 13299 23 3
46834 34138 13299 2 4
46835 34672 13299 2 2
46836 35800 13299 9 7
46837 35963 13299 14 3
46838 36580 13299 4 4
46839 37710 13299 10 3
46840 37733 13299 8 6
46841 38484 13299 13 2
46842 38980 13299 16 6
46843 39562 13299 3 10
46844 39720 13299 15 5
46845 40068 13299 22 2
46846 20693 13300 17 10
46847 22639 13301 17 4
46848 33717 13301 5 6
46849 29071 13302 25 9
46850 14830 13303 4 1
46851 38990 13303 6 6
46852 18447 13304 21 3
46853 14830 13305 3 1
46854 22301 13305 9 6
46855 37318 13306 22 9
46856 33717 13307 12 6
46857 37624 13308 23 9
46858 25120 13309 3 4
46859 19601 13310 1 1
46860 24034 13310 6 3
46861 32013 13310 21 6
46862 38863 13310 14 5
46863 39721 13311 18 2
46864 39463 13312 21 6
46865 31607 13313 18 1
46866 21852 13315 4 7
46867 15995 13316 19 7
46868 30694 13316 19 8
46869 35330 13316 22 6
46870 27841 13317 2 5
46871 14598 13318 3 7
46872 37078 13318 11 6
46873 14230 13319 2 5
46874 25523 13320 5 8
46875 29867 13320 3 5
46876 14830 13321 18 6
46877 31732 13321 13 7
46878 13802 13323 7 7
46879 24525 13324 16 2
46880 33386 13325 2 5
46881 22639 13326 5 10
46882 18831 13327 21 6
46883 27899 13327 17 1
46884 29374 13327 6 3
46885 38990 13327 19 9
46886 20945 13328 1 10
46887 36274 13328 7 2
46888 23189 13329 8 3
46889 31732 13330 10 9
46890 14598 13332 17 2
46891 17490 13332 18 4
46892 19048 13332 12 5
46893 23642 13332 19 5
46894 36104 13332 7 2
46895 30891 13334 8 5
46896 25934 13335 3 3
46897 26943 13336 10 4
46898 21679 13338 12 6
46899 25644 13338 25 7
46900 15668 13339 22 10
46901 22639 13340 6 5
46902 35972 13340 4 4
46903 29534 13341 4 2
46904 14674 13342 1 8
46905 15974 13342 25 2
46906 28035 13342 20 9
46907 28668 13342 10 6
46908 39028 13342 3 8
46909 39802 13342 5 2
46910 31240 13343 24 4
46911 38800 13343 6 5
46912 24207 13344 24 9
46913 26408 13344 23 10
46914 15470 13345 24 9
46915 32938 13345 16 5
46916 38194 13345 22 10
46917 14830 13346 12 2
46918 24409 13346 1 9
46919 33717 13346 8 8
46920 14823 13347 8 6
46921 18957 13347 19 4
46922 21679 13347 5 3
46923 26585 13347 19 9
46924 33263 13347 7 5
46925 35972 13347 14 5
46926 36314 13347 16 4
46927 14830 13348 5 2
46928 18447 13348 19 1
46929 31469 13348 1 2
46930 37000 13348 21 4
46931 37596 13348 10 7
46932 39108 13348 8 6
46933 15470 13350 14 7
46934 13537 13351 2 5
46935 26943 13351 12 8
46936 27050 13351 15 5
46937 27888 13351 1 10
46938 29129 13351 11 2
46939 32938 13351 16 6
46940 22639 13352 13 8
46941 24896 13353 13 2
46942 39721 13354 16 3
46943 16053 13355 8 7
46944 17746 13355 3 1
46945 26585 13355 23 10
46946 27075 13355 5 9
46947 27301 13355 14 2
46948 15689 13356 22 1
46949 23180 13356 4 6
46950 37458 13357 2 4
46951 21351 13358 2 2
46952 26620 13360 19 5
46953 33879 13360 4 5
46954 15205 13361 6 2
46955 31732 13362 5 2
46956 21679 13363 18 10
46957 22639 13363 7 10
46958 38060 13365 15 10
46959 31732 13366 5 2
46960 15605 13367 13 7
46961 16752 13367 14 2
46962 18865 13367 9 1
46963 19766 13367 8 9
46964 20688 13367 2 7
46965 21798 13367 6 8
46966 22420 13367 22 10
46967 22639 13367 23 4
46968 23034 13367 15 4
46969 24962 13367 3 9
46970 26088 13367 23 5
46971 26114 13367 7 3
46972 26560 13367 25 3
46973 27095 13367 23 5
46974 30244 13367 13 1
46975 33688 13367 6 3
46976 35972 13367 11 6
46977 38036 13367 5 3
46978 38940 13367 9 4
46979 39220 13367 17 7
46980 39260 13367 14 3
46981 39358 13367 7 1
46982 40103 13367 5 6
46983 21874 13369 11 10
46984 22639 13370 13 5
46985 28208 13370 3 9
46986 30980 13370 1 5
46987 30980 13371 17 10
46988 31732 13371 2 9
46989 28779 13373 7 4
46990 35769 13373 13 1
46991 14716 13374 23 10
46992 34697 13375 24 7
46993 34211 13376 21 4
46994 17768 13377 23 6
46995 20688 13378 3 8
46996 25644 13378 1 7
46997 21247 13379 18 6
46998 23259 13379 21 2
46999 24861 13381 13 9
47000 29364 13382 11 5
47001 36075 13383 14 3
47002 21285 13384 12 4
47003 16250 13385 7 6
47004 32198 13385 25 1
47005 35972 13385 9 9
47006 31752 13386 4 9
47007 23509 13387 3 1
47008 27949 13387 18 5
47009 30134 13387 22 5
47010 19412 13388 3 8
47011 27531 13388 16 6
47012 34795 13388 8 8
47013 34468 13389 4 6
47014 31944 13390 2 7
47015 21679 13391 10 1
47016 37318 13392 18 9
47017 37596 13393 12 5
47018 20688 13394 13 8
47019 25134 13394 19 9
47020 25523 13395 10 5
47021 36310 13395 8 3
47022 14830 13396 7 8
47023 33717 13396 5 5
47024 30521 13397 6 4
47025 25775 13398 2 2
47026 31732 13398 19 8
47027 32404 13398 13 2
47028 38489 13399 18 10
47029 15205 13400 4 7
47030 24271 13401 3 4
47031 18029 13402 11 9
47032 24427 13403 11 10
47033 32855 13404 24 9
47034 15995 13405 23 2
47035 19412 13405 15 7
47036 25066 13405 11 1
47037 26114 13405 15 1
47038 32631 13405 12 8
47039 33263 13405 19 9
47040 33511 13405 4 7
47041 35972 13405 18 4
47042 37380 13405 7 6
47043 22639 13406 3 4
47044 39463 13409 25 3
47045 29289 13410 16 3
47046 15470 13411 3 1
47047 33571 13411 11 1
47048 21798 13412 5 2
47049 15242 13416 10 6
47050 39463 13418 25 9
47051 23197 13420 10 2
47052 14830 13421 16 1
47053 15901 13421 9 2
47054 19703 13421 6 3
47055 32970 13421 16 2
47056 20766 13422 10 1
47057 17880 13423 17 10
47058 28212 13423 19 6
47059 39260 13423 6 10
47060 32193 13424 14 6
47061 38412 13425 1 3
47062 37856 13428 20 4
47063 31732 13429 3 7
47064 30624 13430 9 9
47065 21103 13431 24 3
47066 21692 13431 5 4
47067 28502 13432 3 9
47068 36076 13432 15 1
47069 36311 13432 16 2
47070 23338 13434 15 8
47071 15242 13436 12 7
47072 18823 13436 21 5
47073 33873 13436 4 9
47074 36950 13436 8 5
47075 38433 13436 1 6
47076 29387 13437 20 7
47077 31071 13437 4 6
47078 31562 13437 25 7
47079 36617 13437 12 5
47080 37155 13437 4 7
47081 17748 13438 19 1
47082 31451 13438 7 10
47083 26585 13439 3 10
47084 13604 13440 23 3
47085 37586 13442 17 5
47086 14011 13443 22 1
47087 32438 13443 16 9
47088 26983 13445 5 2
47089 19412 13446 13 10
47090 21874 13447 7 4
47091 32108 13447 10 6
47092 21679 13448 20 2
47093 21798 13449 12 10
47094 37531 13449 4 6
47095 22301 13450 16 6
47096 31732 13450 11 7
47097 39464 13450 13 8
47098 13772 13451 16 5
47099 38234 13452 1 3
47100 30079 13453 2 4
47101 30980 13453 18 6
47102 36274 13454 2 3
47103 39464 13455 1 5
47104 20157 13456 12 6
47105 15844 13457 19 7
47106 17817 13457 24 9
47107 24034 13458 10 8
47108 32923 13458 13 4
47109 33083 13459 9 4
47110 38412 13459 24 1
47111 18151 13460 15 9
47112 18323 13460 16 3
47113 22566 13461 18 6
47114 28224 13462 16 8
47115 30980 13462 25 7
47116 25945 13463 14 9
47117 29289 13463 15 6
47118 25644 13464 17 1
47119 17748 13465 2 5
47120 39464 13465 13 9
47121 14979 13466 11 3
47122 28601 13467 14 3
47123 37872 13467 24 5
47124 22301 13468 2 5
47125 36075 13469 12 2
47126 13604 13470 20 1
47127 31732 13472 6 7
47128 22017 13473 12 10
47129 38412 13473 16 7
47130 14516 13474 4 9
47131 14524 13474 9 2
47132 14532 13474 15 7
47133 15111 13474 8 2
47134 15532 13474 7 10
47135 16161 13474 24 9
47136 18579 13474 2 10
47137 18945 13474 20 10
47138 19378 13474 3 1
47139 19412 13474 23 8
47140 19447 13474 6 6
47141 19977 13474 12 8
47142 22284 13474 22 7
47143 23009 13474 23 6
47144 23034 13474 18 6
47145 23538 13474 12 2
47146 23876 13474 5 5
47147 24092 13474 23 10
47148 24912 13474 18 1
47149 25347 13474 9 5
47150 25989 13474 10 8
47151 26088 13474 6 3
47152 26114 13474 7 5
47153 26241 13474 25 3
47154 26813 13474 15 5
47155 27992 13474 5 5
47156 28225 13474 20 1
47157 28379 13474 16 10
47158 28525 13474 13 1
47159 28802 13474 1 8
47160 29006 13474 1 5
47161 29746 13474 19 10
47162 30733 13474 14 7
47163 30891 13474 21 4
47164 32201 13474 3 6
47165 33263 13474 10 10
47166 33753 13474 2 3
47167 35704 13474 11 6
47168 35972 13474 24 7
47169 36969 13474 21 7
47170 37993 13474 11 5
47171 38017 13474 10 5
47172 38514 13474 25 4
47173 39365 13474 10 7
47174 15314 13475 6 1
47175 21679 13476 18 6
47176 31732 13476 23 10
47177 39269 13476 8 8
47178 39436 13476 5 2
47179 22566 13477 15 4
47180 35636 13477 7 10
47181 24568 13478 7 5
47182 30424 13479 11 3
47183 25523 13480 18 2
47184 37596 13480 19 2
47185 27034 13483 25 8
47186 26453 13484 25 3
47187 20485 13485 22 7
47188 33717 13486 17 2
47189 17372 13487 2 8
47190 28065 13487 25 10
47191 13511 13488 6 7
47192 14881 13488 13 1
47193 19412 13488 13 5
47194 20688 13488 5 6
47195 22676 13488 24 10
47196 26114 13488 8 2
47197 27926 13488 21 6
47198 30891 13488 5 2
47199 33263 13488 4 9
47200 35972 13488 24 10
47201 39938 13488 1 5
47202 13772 13489 5 5
47203 23963 13489 14 1
47204 25644 13489 2 3
47205 37596 13489 4 1
47206 18473 13490 13 9
47207 22018 13490 21 9
47208 22689 13490 8 1
47209 27159 13490 1 9
47210 31554 13490 3 7
47211 38614 13490 21 10
47212 37586 13491 25 2
47213 29810 13492 18 6
47214 20422 13493 10 2
47215 15558 13494 24 7
47216 21852 13494 23 8
47217 23034 13494 20 2
47218 35972 13494 7 1
47219 37439 13495 6 2
47220 14830 13496 4 3
47221 18643 13496 10 3
47222 19703 13496 24 9
47223 33717 13498 22 4
47224 35636 13498 1 7
47225 32396 13499 19 7
47226 33765 13501 11 6
47227 17732 13502 24 9
47228 21104 13502 21 3
47229 23785 13503 24 9
47230 25644 13504 20 2
47231 31732 13504 5 9
47232 33717 13504 2 6
47233 20688 13506 25 2
47234 29391 13507 1 8
47235 39276 13508 21 5
47236 38194 13509 19 8
47237 14598 13510 1 7
47238 13650 13511 3 1
47239 14066 13511 7 7
47240 14175 13511 21 1
47241 14246 13511 10 2
47242 14286 13511 3 6
47243 14446 13511 16 8
47244 14481 13511 1 10
47245 14607 13511 25 2
47246 14717 13511 8 3
47247 14881 13511 8 6
47248 15208 13511 19 5
47249 15286 13511 4 4
47250 15495 13511 15 9
47251 15527 13511 9 6
47252 15575 13511 25 3
47253 16051 13511 4 1
47254 16305 13511 21 5
47255 16320 13511 2 4
47256 16465 13511 18 1
47257 16991 13511 18 9
47258 17192 13511 13 10
47259 17552 13511 19 3
47260 17597 13511 8 7
47261 17708 13511 23 5
47262 18573 13511 13 9
47263 18876 13511 24 4
47264 19119 13511 7 7
47265 19321 13511 13 2
47266 19412 13511 24 10
47267 19511 13511 10 7
47268 19625 13511 12 1
47269 19628 13511 16 8
47270 19852 13511 13 1
47271 20798 13511 2 6
47272 21144 13511 22 4
47273 21366 13511 17 7
47274 21709 13511 16 6
47275 21852 13511 4 4
47276 21941 13511 22 3
47277 21991 13511 9 2
47278 22017 13511 4 2
47279 22114 13511 24 9
47280 22312 13511 16 6
47281 22450 13511 18 7
47282 22494 13511 14 1
47283 22603 13511 7 3
47284 22676 13511 10 1
47285 23002 13511 11 4
47286 23107 13511 22 1
47287 23332 13511 16 5
47288 23531 13511 2 8
47289 23887 13511 24 1
47290 24079 13511 4 2
47291 24278 13511 2 1
47292 24602 13511 13 3
47293 24733 13511 2 4
47294 25512 13511 8 1
47295 25802 13511 13 5
47296 26114 13511 23 1
47297 26630 13511 25 5
47298 27169 13511 16 10
47299 27188 13511 17 6
47300 27931 13511 6 4
47301 28022 13511 21 6
47302 28168 13511 13 3
47303 28292 13511 20 7
47304 28518 13511 6 7
47305 28853 13511 20 5
47306 29069 13511 4 3
47307 30622 13511 12 3
47308 30880 13511 8 7
47309 30891 13511 5 5
47310 31029 13511 22 10
47311 31093 13511 19 5
47312 32149 13511 6 8
47313 33048 13511 15 7
47314 33263 13511 4 5
47315 33945 13511 16 6
47316 34520 13511 22 9
47317 34932 13511 2 5
47318 35226 13511 1 8
47319 35242 13511 9 7
47320 35348 13511 9 9
47321 35579 13511 4 10
47322 35762 13511 23 9
47323 35972 13511 22 1
47324 35996 13511 12 9
47325 36038 13511 13 3
47326 36317 13511 10 9
47327 36475 13511 19 4
47328 36785 13511 21 1
47329 37085 13511 11 7
47330 37285 13511 10 3
47331 37318 13511 15 2
47332 38022 13511 8 7
47333 38113 13511 24 6
47334 38704 13511 25 3
47335 38825 13511 1 3
47336 38911 13511 22 6
47337 39938 13511 19 10
47338 40037 13511 25 8
47339 29883 13512 7 7
47340 21679 13513 18 9
47341 25644 13513 3 6
47342 23034 13514 9 3
47343 23454 13514 9 1
47344 39757 13514 15 4
47345 33873 13516 11 2
47346 22224 13517 1 8
47347 22639 13518 5 7
47348 22639 13519 14 6
47349 21280 13521 11 8
47350 27073 13521 1 10
47351 33717 13521 3 2
47352 20688 13522 17 2
47353 15470 13523 20 8
47354 26442 13523 3 10
47355 23963 13524 4 2
47356 13862 13525 22 3
47357 14409 13525 1 6
47358 17068 13525 22 1
47359 18323 13525 19 6
47360 20537 13525 7 1
47361 22224 13525 19 2
47362 22347 13525 17 2
47363 23197 13525 20 2
47364 23499 13525 10 1
47365 23878 13525 15 9
47366 25788 13525 8 10
47367 30901 13525 2 6
47368 32714 13525 21 4
47369 33189 13525 22 9
47370 35328 13525 3 3
47371 35360 13525 15 4
47372 39505 13525 1 7
47373 39538 13525 23 1
47374 31732 13526 19 7
47375 23189 13528 2 9
47376 33189 13528 22 6
47377 34198 13529 13 5
47378 35972 13529 25 5
47379 22639 13530 4 2
47380 33091 13531 8 4
47381 38806 13533 8 9
47382 30980 13535 12 2
47383 17531 13536 16 1
47384 19071 13536 16 5
47385 13951 13537 2 2
47386 14142 13537 12 7
47387 14770 13537 18 5
47388 15388 13537 2 4
47389 15531 13537 10 5
47390 15820 13537 10 10
47391 16724 13537 6 2
47392 16783 13537 1 4
47393 16812 13537 10 3
47394 17100 13537 9 3
47395 17944 13537 3 4
47396 18319 13537 2 3
47397 18395 13537 18 7
47398 18560 13537 17 3
47399 18824 13537 20 3
47400 18915 13537 16 10
47401 19126 13537 12 4
47402 20552 13537 4 5
47403 21624 13537 20 1
47404 22867 13537 24 3
47405 22938 13537 22 4
47406 23034 13537 11 2
47407 23253 13537 1 9
47408 23678 13537 6 6
47409 23810 13537 3 3
47410 24036 13537 13 4
47411 24172 13537 9 3
47412 24563 13537 3 2
47413 24742 13537 12 1
47414 24763 13537 15 4
47415 25673 13537 16 9
47416 26096 13537 19 1
47417 26484 13537 9 4
47418 26733 13537 7 2
47419 26768 13537 3 8
47420 26964 13537 4 1
47421 27535 13537 6 6
47422 28337 13537 18 9
47423 29021 13537 21 10
47424 29550 13537 15 2
47425 29595 13537 22 8
47426 29621 13537 6 2
47427 29974 13537 2 6
47428 30525 13537 4 10
47429 31218 13537 7 6
47430 31474 13537 4 9
47431 31926 13537 9 5
47432 32445 13537 18 8
47433 32567 13537 5 8
47434 32596 13537 19 7
47435 33265 13537 12 10
47436 33284 13537 21 2
47437 34354 13537 18 4
47438 34898 13537 24 9
47439 37245 13537 17 8
47440 37623 13537 11 7
47441 37771 13537 25 4
47442 39909 13537 18 3
47443 39959 13537 7 6
47444 30596 13538 23 1
47445 33717 13539 9 6
47446 25644 13540 10 4
47447 22634 13541 23 9
47448 30521 13542 14 6
47449 38728 13542 13 9
47450 20617 13545 11 9
47451 34722 13545 12 1
47452 17372 13547 4 10
47453 28065 13547 5 9
47454 34152 13547 5 9
47455 26067 13548 4 9
47456 25644 13550 20 5
47457 39966 13550 6 3
47458 34810 13552 5 4
47459 35972 13552 16 4
47460 37047 13552 11 8
47461 26442 13553 9 3
47462 31136 13553 24 9
47463 21103 13554 6 10
47464 19325 13555 4 2
47465 29289 13555 5 2
47466 32069 13555 6 3
47467 25420 13556 10 1
47468 32938 13556 10 5
47469 39966 13558 12 5
47470 13671 13559 21 2
47471 17276 13559 9 8
47472 18959 13559 24 8
47473 20917 13559 20 6
47474 21019 13559 20 3
47475 21800 13559 19 4
47476 24051 13559 21 7
47477 24651 13559 18 5
47478 25385 13559 2 2
47479 25520 13559 5 8
47480 28132 13559 10 5
47481 28153 13559 21 2
47482 28176 13559 24 7
47483 29314 13559 25 7
47484 31551 13559 17 6
47485 31854 13559 6 3
47486 34430 13559 1 7
47487 34486 13559 15 7
47488 37107 13559 9 10
47489 37820 13559 22 10
47490 38895 13559 10 3
47491 39745 13559 6 10
47492 40086 13559 4 1
47493 25945 13561 14 5
47494 27513 13561 22 1
47495 29289 13561 4 9
47496 32219 13561 21 4
47497 19805 13563 17 3
47498 33091 13563 8 6
47499 30447 13564 18 6
47500 33189 13565 24 10
47501 19412 13566 20 2
47502 21992 13566 14 7
47503 23034 13566 9 4
47504 35972 13566 8 8
47505 38412 13566 14 10
47506 22260 13568 17 9
47507 24772 13568 23 7
